ID,layers8_limiar0.05_8ch,layers8_limiar0.05_1ch,layers8_limiar0.10_8ch,layers8_limiar0.10_1ch,layers8_limiar0.15_8ch,layers8_limiar0.15_1ch,layers8_limiar0.20_8ch,layers8_limiar0.20_1ch,layers8_limiar0.25_8ch,layers8_limiar0.25_1ch,layers8_limiar0.30_8ch,layers8_limiar0.30_1ch,layers8_limiar0.35_8ch,layers8_limiar0.35_1ch,layers8_limiar0.40_8ch,layers8_limiar0.40_1ch,layers8_limiar0.45_8ch,layers8_limiar0.45_1ch,layers32_limiar0.05_8ch,layers32_limiar0.05_1ch,layers32_limiar0.10_8ch,layers32_limiar0.10_1ch,layers32_limiar0.15_8ch,layers32_limiar0.15_1ch,layers32_limiar0.20_8ch,layers32_limiar0.20_1ch,layers32_limiar0.25_8ch,layers32_limiar0.25_1ch,layers32_limiar0.30_8ch,layers32_limiar0.30_1ch,layers32_limiar0.35_8ch,layers32_limiar0.35_1ch,layers32_limiar0.40_8ch,layers32_limiar0.40_1ch,layers32_limiar0.45_8ch,layers32_limiar0.45_1ch,layers64_limiar0.05_8ch,layers64_limiar0.10_8ch,layers64_limiar0.15_8ch,layers64_limiar0.20_8ch,layers64_limiar0.25_8ch,layers64_limiar0.30_8ch,layers64_limiar0.35_8ch,layers64_limiar0.40_8ch,layers64_limiar0.45_8ch
403,0.0,0.33962264150943394,0.0,0.35294117647058826,0.0,0.36,0.0,0.36,0.0,0.3673469387755102,0.0,0.3673469387755102,0.0,0.3829787234042553,0.0,0.3829787234042553,0.0,0.4,0.0,0.2222222222222222,0.0,0.25,0.0,0.21052631578947367,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.17142857142857143,0.0,0.17142857142857143,0.0,0.17142857142857143,0.20512820512820512,0.21052631578947367,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16666666666666666,0.17142857142857143
415,0.8831168831168831,0.8145240431795878,0.882803943044907,0.8186323092170465,0.8876651982378855,0.8289738430583501,0.8901220865704772,0.8311425682507584,0.887402452619844,0.8292682926829268,0.8881431767337807,0.8297655453618756,0.8891377379619261,0.8302658486707567,0.8891377379619261,0.8319672131147541,0.8911335578002245,0.8336755646817249,0.9025191675794085,0.8444924406047516,0.906284454244763,0.8530701754385965,0.9086859688195991,0.8555678059536935,0.9082774049217002,0.8558758314855875,0.9068462401795735,0.859375,0.9099099099099099,0.8600223964165733,0.910935738444194,0.8632768361581921,0.9119638826185101,0.8620296465222349,0.9107344632768362,0.863013698630137,0.8662576687116564,0.8613861386138614,0.8557213930348259,0.8514357053682896,0.8452830188679246,0.8438287153652393,0.8405063291139241,0.8371501272264631,0.8312020460358056
420,0.759581881533101,0.6417910447761194,0.7659574468085106,0.6387832699619772,0.7608695652173914,0.6461538461538462,0.7591240875912408,0.6434108527131783,0.7647058823529411,0.640625,0.7647058823529411,0.640625,0.7657992565055762,0.6431372549019608,0.7686567164179104,0.6456692913385826,0.7593984962406015,0.6533864541832669,0.8071748878923767,0.7079646017699115,0.8181818181818182,0.6995515695067265,0.8240740740740741,0.6972477064220184,0.827906976744186,0.6976744186046512,0.8317757009345794,0.6919431279620853,0.8317757009345794,0.7024390243902439,0.8301886792452831,0.6995073891625616,0.819047619047619,0.7135678391959799,0.8229665071770335,0.7135678391959799,0.7254901960784313,0.696969696969697,0.700507614213198,0.6871794871794872,0.6770833333333334,0.648936170212766,0.648936170212766,0.6451612903225806,0.6338797814207651
425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
435,0.7901234567901234,0.9230769230769231,0.8,0.9206349206349206,0.810126582278481,0.9032258064516129,0.8311688311688312,0.9032258064516129,0.8311688311688312,0.9032258064516129,0.8311688311688312,0.9032258064516129,0.8311688311688312,0.9032258064516129,0.8311688311688312,0.9032258064516129,0.8311688311688312,0.9032258064516129,0.8823529411764706,0.9032258064516129,0.8955223880597015,0.8852459016393442,0.8955223880597015,0.8852459016393442,0.8955223880597015,0.8852459016393442,0.8955223880597015,0.8666666666666667,0.8955223880597015,0.8666666666666667,0.8955223880597015,0.8666666666666667,0.8955223880597015,0.8666666666666667,0.8955223880597015,0.8666666666666667,0.9014084507042254,0.8857142857142857,0.8985507246376812,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9253731343283582
442,0.9645542427497314,0.9357601713062098,0.9632829373650108,0.9427027027027027,0.9598262757871878,0.9423286180631121,0.9575625680087051,0.9423286180631121,0.9564270152505446,0.9443838604143948,0.9563318777292577,0.9454148471615721,0.9563318777292577,0.9452954048140044,0.9563318777292577,0.9462129527991219,0.9573770491803278,0.9438943894389439,0.9663409337676439,0.9251700680272109,0.9662676822633297,0.9213226909920182,0.966120218579235,0.9158016147635525,0.9649890590809628,0.9120370370370371,0.9627192982456141,0.9095127610208816,0.9627192982456141,0.9093023255813953,0.9648351648351648,0.9065420560747663,0.9648351648351648,0.9052631578947369,0.9647577092511013,0.9052631578947369,0.9526952695269527,0.9547960308710033,0.9578713968957872,0.9508928571428571,0.9472502805836139,0.9436936936936937,0.9447576099210823,0.9411764705882353,0.9411764705882353
445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,0.9786150712830958,0.9784024682893384,0.9790922998470168,0.9782049081860306,0.9802519577800477,0.9766081871345029,0.9800715380684721,0.9760716130142881,0.980218281036835,0.9755172413793104,0.9803854681903462,0.9748102139406487,0.9796893667861409,0.974792817679558,0.9798497267759563,0.9740843123704216,0.9801709401709402,0.9740753543034912,0.9859059263032773,0.9710902124695228,0.9865623405341044,0.9692844677137871,0.9874021109976167,0.9674483724186209,0.9873978201634878,0.9665205959684487,0.9865348559740924,0.9654325320231619,0.9861845471601569,0.9648876404494382,0.9858289226566501,0.9647058823529412,0.9858289226566501,0.9648753073410608,0.9859972677595629,0.9641350210970464,0.9836065573770492,0.9832421340629275,0.9825342465753425,0.9826787858000343,0.9821428571428571,0.9821428571428571,0.9816182786462807,0.9807361541107671,0.9807295251204404
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.9206349206349206,0.8920863309352518,0.9032258064516129,0.9117647058823529,0.9032258064516129,0.9185185185185185,0.9032258064516129,0.9253731343283582,0.9105691056910569,0.9323308270676691,0.9105691056910569,0.9323308270676691,0.9105691056910569,0.9323308270676691,0.9180327868852459,0.9323308270676691,0.9180327868852459,0.9323308270676691,0.921875,0.9172932330827067,0.9291338582677166,0.9312977099236641,0.9365079365079365,0.9302325581395349,0.9365079365079365,0.9302325581395349,0.944,0.9302325581395349,0.944,0.9302325581395349,0.926829268292683,0.9302325581395349,0.926829268292683,0.9302325581395349,0.926829268292683,0.9375,0.9180327868852459,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9,0.9,0.9,0.9
464,0.9652509652509652,0.963855421686747,0.9689922480620154,0.963855421686747,0.96875,0.9596774193548387,0.96875,0.9596774193548387,0.9723320158102767,0.9596774193548387,0.9723320158102767,0.9596774193548387,0.9723320158102767,0.9554655870445344,0.9723320158102767,0.9554655870445344,0.9723320158102767,0.9512195121951219,0.9806949806949807,0.919831223628692,0.9806949806949807,0.9051724137931034,0.9767441860465116,0.9004329004329005,0.9767441860465116,0.9004329004329005,0.9803921568627451,0.9004329004329005,0.9803921568627451,0.9004329004329005,0.9803921568627451,0.8956521739130435,0.9803921568627451,0.8908296943231441,0.9803921568627451,0.8908296943231441,0.9561752988047809,0.9561752988047809,0.9558232931726908,0.9516129032258065,0.9516129032258065,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9469387755102041
479,0.15384615384615385,0.0,0.15789473684210525,0.0,0.1643835616438356,0.0,0.1643835616438356,0.0,0.14084507042253522,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.11940298507462686,0.0,0.11940298507462686,0.0,0.29850746268656714,0.0,0.30303030303030304,0.0,0.30303030303030304,0.0,0.25,0.0,0.25396825396825395,0.0,0.26229508196721313,0.0,0.26229508196721313,0.0,0.26229508196721313,0.0,0.26229508196721313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0.5769230769230769,0.6486486486486487,0.5825242718446602,0.6666666666666666,0.5882352941176471,0.6792452830188679,0.5858585858585859,0.6792452830188679,0.5918367346938775,0.6857142857142857,0.6041666666666666,0.6923076923076923,0.6105263157894737,0.6990291262135923,0.6105263157894737,0.7058823529411765,0.6105263157894737,0.7058823529411765,0.6888888888888889,0.693069306930693,0.6888888888888889,0.7216494845360825,0.6744186046511628,0.7291666666666666,0.6666666666666666,0.7368421052631579,0.6746987951807228,0.7096774193548387,0.6746987951807228,0.6956521739130435,0.6746987951807228,0.6956521739130435,0.6746987951807228,0.6956521739130435,0.6746987951807228,0.7032967032967034,0.6741573033707865,0.6419753086419753,0.6419753086419753,0.6329113924050633,0.6329113924050633,0.6329113924050633,0.6153846153846154,0.6233766233766234,0.6052631578947368
487,0.05263157894736842,0.6181818181818182,0.0,0.5925925925925926,0.0,0.5660377358490566,0.0,0.5384615384615384,0.0,0.5384615384615384,0.0,0.5098039215686274,0.0,0.5098039215686274,0.0,0.5098039215686274,0.0,0.5098039215686274,0.6274509803921569,0.1875,0.6122448979591837,0.1875,0.6122448979591837,0.1935483870967742,0.6122448979591837,0.2,0.625,0.2,0.625,0.2,0.5652173913043478,0.20689655172413793,0.5909090909090909,0.14285714285714285,0.6046511627906976,0.14285714285714285,0.38095238095238093,0.35,0.358974358974359,0.358974358974359,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3783783783783784
494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.8571428571428571,0.7284768211920529,0.864,0.75,0.8709677419354839,0.7769784172661871,0.8617886178861789,0.7883211678832117,0.8617886178861789,0.7883211678832117,0.8688524590163934,0.8,0.8688524590163934,0.8120300751879699,0.8760330578512396,0.8181818181818182,0.8739495798319328,0.8181818181818182,0.9152542372881356,0.8571428571428571,0.896551724137931,0.8648648648648649,0.896551724137931,0.8727272727272727,0.8869565217391304,0.8727272727272727,0.8771929824561403,0.8727272727272727,0.8771929824561403,0.8727272727272727,0.8771929824561403,0.8623853211009175,0.8771929824561403,0.8623853211009175,0.8771929824561403,0.8518518518518519,0.8869565217391304,0.8869565217391304,0.8849557522123894,0.8849557522123894,0.8849557522123894,0.8849557522123894,0.8849557522123894,0.8849557522123894,0.8928571428571429
504,0.8943661971830986,0.8166089965397924,0.900709219858156,0.8251748251748252,0.9039145907473309,0.8280701754385965,0.9,0.8398576512455516,0.9,0.8398576512455516,0.8992805755395683,0.8398576512455516,0.8953068592057761,0.8398576512455516,0.8913043478260869,0.8398576512455516,0.8913043478260869,0.8387096774193549,0.896797153024911,0.9015151515151515,0.8848920863309353,0.9007633587786259,0.8840579710144928,0.896551724137931,0.88,0.888030888030888,0.8864468864468864,0.8837209302325582,0.8782287822878229,0.8837209302325582,0.8814814814814815,0.8837209302325582,0.8773234200743495,0.875,0.8773234200743495,0.8705882352941177,0.875968992248062,0.8627450980392157,0.8537549407114624,0.8492063492063492,0.852589641434263,0.848,0.8373983739837398,0.8373983739837398,0.8373983739837398
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
515,0.8613861386138614,0.8761904761904762,0.8686868686868687,0.8888888888888888,0.8673469387755102,0.8823529411764706,0.8717948717948718,0.8823529411764706,0.8717948717948718,0.8712871287128713,0.8762886597938144,0.87,0.875,0.8629441624365483,0.875,0.8556701030927835,0.8691099476439791,0.8556701030927835,0.9137055837563451,0.9032258064516129,0.9072164948453608,0.8972972972972973,0.9119170984455959,0.8852459016393442,0.9119170984455959,0.8729281767955801,0.900523560209424,0.8729281767955801,0.900523560209424,0.8603351955307262,0.900523560209424,0.8603351955307262,0.8947368421052632,0.8539325842696629,0.8947368421052632,0.847457627118644,0.9214659685863874,0.91005291005291,0.91005291005291,0.91005291005291,0.91005291005291,0.91005291005291,0.9148936170212766,0.9148936170212766,0.9148936170212766
520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
524,0.6962457337883959,0.6821345707656613,0.6877192982456141,0.6904761904761905,0.6906474820143885,0.7055961070559611,0.6859205776173285,0.7142857142857143,0.6811594202898551,0.7182044887780549,0.6715328467153284,0.731457800511509,0.6715867158671587,0.7305699481865285,0.674074074074074,0.7291666666666666,0.664179104477612,0.7310704960835509,0.7964601769911505,0.7880597014925373,0.7964071856287425,0.7915407854984894,0.7951807228915663,0.7951070336391437,0.8024316109422492,0.7962962962962963,0.8048780487804879,0.7925696594427245,0.8098159509202454,0.7912772585669782,0.8111455108359134,0.7962382445141066,0.8074534161490683,0.7756410256410257,0.8074534161490683,0.7717041800643086,0.8053691275167785,0.7959183673469388,0.7876712328767124,0.7835051546391752,0.7750865051903114,0.7777777777777778,0.7804878048780488,0.7804878048780488,0.7762237762237763
533,0.8926940639269406,0.8954248366013072,0.8922018348623854,0.8954895489548955,0.8906789413118527,0.8982300884955752,0.8914549653579676,0.8980044345898004,0.8917345750873108,0.9,0.8917345750873108,0.9,0.8917345750873108,0.8997772828507795,0.8943661971830986,0.9007803790412486,0.8943661971830986,0.9005586592178771,0.9150174621653085,0.9038901601830663,0.9154929577464789,0.8973471741637832,0.9152941176470588,0.8989547038327527,0.9127358490566038,0.9005847953216374,0.9146919431279621,0.900117508813161,0.9134045077105575,0.89728453364817,0.9134045077105575,0.89728453364817,0.9119047619047619,0.8959810874704491,0.9106078665077473,0.8944246737841044,0.8995327102803738,0.9048178613396005,0.9041420118343195,0.8989298454221165,0.8997613365155132,0.9040767386091128,0.9025270758122743,0.9012048192771084,0.8996372430471584
534,0.8882521489971347,0.8944444444444445,0.8933717579250721,0.8994413407821229,0.9011627906976745,0.9019607843137255,0.9117647058823529,0.9070422535211268,0.9144542772861357,0.9096045197740112,0.9144542772861357,0.9096045197740112,0.9144542772861357,0.9065155807365439,0.9144542772861357,0.9090909090909091,0.9198813056379822,0.9090909090909091,0.8888888888888888,0.9080118694362018,0.8855421686746988,0.9156626506024096,0.8882175226586103,0.9123867069486404,0.8882175226586103,0.9207317073170732,0.8814589665653495,0.9174311926605505,0.8814589665653495,0.9141104294478528,0.8814589665653495,0.9102167182662538,0.8814589665653495,0.906832298136646,0.8841463414634146,0.906832298136646,0.9102167182662538,0.91875,0.9182389937106918,0.9182389937106918,0.9182389937106918,0.9148264984227129,0.9148264984227129,0.9148264984227129,0.9177215189873418
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
541,0.887000849617672,0.8868703550784476,0.8875536480686695,0.890924229808493,0.8869715271786023,0.8957983193277311,0.8908145580589255,0.8994082840236687,0.8869565217391304,0.9032258064516129,0.8875326939843069,0.9045996592844975,0.8896672504378283,0.9035012809564474,0.8867427568042142,0.9042735042735043,0.8883025505716798,0.9056603773584906,0.888129803586678,0.9145374449339208,0.8867924528301887,0.91651865008881,0.8856405846947549,0.9144385026737968,0.8827586206896552,0.9138240574506283,0.88504753673293,0.9126912691269127,0.8831168831168831,0.9095840867992767,0.8829141370338248,0.907608695652174,0.8852173913043478,0.9062784349408554,0.8842471714534378,0.9052823315118397,0.8894830659536542,0.8926961226330027,0.8967391304347826,0.8975521305530372,0.8943533697632058,0.8923357664233577,0.8923357664233577,0.8901098901098901,0.8897058823529411
543,0.9389312977099237,0.9485935984481086,0.9357622243528284,0.9480901077375122,0.9365384615384615,0.9490196078431372,0.9392478302796529,0.9517241379310345,0.9390125847047435,0.9503968253968254,0.9407191448007775,0.9503968253968254,0.939453125,0.9513406156901688,0.9393346379647749,0.952286282306163,0.940254652301665,0.954183266932271,0.9544131910766246,0.9486652977412731,0.9541463414634146,0.9420289855072463,0.9607072691552063,0.9409326424870467,0.9615004935834156,0.9417879417879418,0.9624505928853755,0.9395833333333333,0.9624505928853755,0.9351464435146444,0.963402571711177,0.9351464435146444,0.963402571711177,0.9329140461215933,0.963402571711177,0.9329140461215933,0.9566094853683148,0.9563451776649746,0.9499489274770173,0.946611909650924,0.9465020576131687,0.9463917525773196,0.9453044375644994,0.9453044375644994,0.9420289855072463
545,0.877916440586001,0.8021184400577757,0.879471656576775,0.8139079333986288,0.881767955801105,0.821198613174839,0.8828428650749583,0.8235294117647058,0.8851727982162765,0.8279678068410463,0.8846584546472565,0.8299595141700404,0.8865168539325843,0.8329101066531234,0.8875140607424072,0.8331637843336724,0.8846153846153846,0.8336734693877551,0.889010989010989,0.85310119695321,0.8927181767648694,0.85667215815486,0.8919977616116396,0.8565096952908587,0.8900112233445566,0.8537946428571429,0.8939051918735892,0.8512304250559284,0.8936651583710408,0.8513740886146943,0.8934240362811792,0.8527918781725888,0.8919226393629124,0.8527746319365799,0.8923076923076924,0.8506530380465644,0.8795686039544638,0.8776371308016878,0.8759830611010284,0.8743169398907104,0.8753799392097265,0.875609756097561,0.8740831295843521,0.8727050183598531,0.8730839975475169
549,0.8985507246376812,0.8918918918918919,0.9117647058823529,0.9041095890410958,0.9117647058823529,0.9166666666666666,0.9253731343283582,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.9142857142857143,0.9393939393939394,0.9142857142857143,0.9393939393939394,0.9142857142857143,0.9393939393939394,0.9142857142857143,0.9393939393939394,0.9142857142857143,0.9393939393939394,0.9142857142857143,0.9393939393939394,0.9142857142857143,0.9253731343283582,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,0.8689655172413793,0.7022653721682848,0.8578088578088578,0.7126436781609196,0.8524590163934426,0.71499176276771,0.8537735849056604,0.7161716171617162,0.8537735849056604,0.7173553719008264,0.851063829787234,0.7190635451505016,0.8476190476190476,0.7214765100671141,0.8441247002398081,0.7251264755480608,0.8433734939759037,0.7241962774957699,0.888402625820569,0.788235294117647,0.8789237668161435,0.7854251012145749,0.8808988764044944,0.7892561983471075,0.8767123287671232,0.7916666666666666,0.8787185354691075,0.7949790794979079,0.8781609195402299,0.7890295358649789,0.8781609195402299,0.7889125799573561,0.8775981524249422,0.7896995708154506,0.8775981524249422,0.7904967602591793,0.8173076923076923,0.8058968058968059,0.801980198019802,0.8,0.8020050125313283,0.7959697732997482,0.797979797979798,0.7989821882951654,0.7959183673469388
574,0.9405255878284924,0.7919621749408984,0.9454545454545454,0.8107448107448108,0.949438202247191,0.8198757763975155,0.9534555712270804,0.830379746835443,0.9534555712270804,0.8348271446862996,0.9533239038189534,0.8402061855670103,0.9518413597733711,0.8463541666666666,0.950354609929078,0.8481675392670157,0.950354609929078,0.8560105680317041,0.9457579972183588,0.9217391304347826,0.9495798319327731,0.9197080291970803,0.952112676056338,0.9205882352941176,0.9534555712270804,0.9155555555555556,0.9548022598870056,0.9155555555555556,0.9546742209631728,0.913946587537092,0.9546742209631728,0.9107142857142857,0.9560283687943263,0.9104477611940298,0.9559032716927454,0.9118086696562033,0.8567639257294429,0.8594377510040161,0.8590785907859079,0.859481582537517,0.8602739726027397,0.8583218707015131,0.859504132231405,0.859504132231405,0.8587257617728532
587,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.05263157894736842,0.10256410256410256,0.0,0.10256410256410256,0.0,0.10256410256410256,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.14634146341463414,0.75,0.15,0.7419354838709677,0.15,0.711864406779661,0.15,0.6785714285714286,0.15,0.6785714285714286,0.10256410256410256,0.6785714285714286,0.10256410256410256,0.6785714285714286,0.10256410256410256,0.6785714285714286,0.10256410256410256,0.6785714285714286,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.23255813953488372,0.19047619047619047,0.1951219512195122
588,0.16666666666666666,0.9090909090909091,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,0.7,0.6,0.631578947368421,0.6206896551724138,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.5925925925925926,0.6666666666666666,0.5925925925925926,0.6666666666666666,0.5384615384615384,0.7619047619047619,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6666666666666666,0.7058823529411765,0.7058823529411765
589,0.48148148148148145,0.32894736842105265,0.48148148148148145,0.352112676056338,0.49523809523809526,0.36764705882352944,0.5,0.37593984962406013,0.5,0.37593984962406013,0.5,0.3816793893129771,0.5,0.3816793893129771,0.5,0.3816793893129771,0.5048543689320388,0.3875968992248062,0.5376344086021505,0.45871559633027525,0.5434782608695652,0.4672897196261682,0.5393258426966292,0.47619047619047616,0.5393258426966292,0.4807692307692308,0.5454545454545454,0.4807692307692308,0.5581395348837209,0.49504950495049505,0.5581395348837209,0.49504950495049505,0.5581395348837209,0.5,0.5647058823529412,0.5050505050505051,0.6341463414634146,0.6341463414634146,0.6582278481012658,0.6582278481012658,0.6582278481012658,0.6410256410256411,0.6493506493506493,0.6493506493506493,0.6666666666666666
590,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
